date,time,minutes,category,activity,member
2022-10-01,9:00,6,Uncategorized,Uncategorized,c
2022-10-01,9:00,5,Communication & Scheduling,Instant Message,c
2022-10-01,9:00,4,Utilities,Browsers,c
2022-10-01,9:00,4,Uncategorized,Uncategorized,c
2022-10-01,9:00,3,Reference & Learning,Search,c
2022-10-01,9:00,3,Reference & Learning,Search,c
2022-10-01,9:00,3,Reference & Learning,Search,c
2022-10-01,9:00,,Uncategorized,2,c
2022-10-01,10:00,664,Software Development,Data Modeling & Analysis,c
2022-10-01,10:00,637,Software Development,Data Modeling & Analysis,c
2022-10-01,10:00,203,Utilities,General,c
2022-10-01,10:00,138,Communication & Scheduling,Email,c
2022-10-01,10:00,124,Communication & Scheduling,Instant Message,c
2022-10-01,10:00,113,Reference & Learning,General,c
2022-10-01,10:00,86,Reference & Learning,Search,c
2022-10-01,10:00,37,Reference & Learning,General,c
2022-10-01,10:00,33,Design & Composition,Writing,c
2022-10-01,10:00,29,Communication & Scheduling,Instant Message,c
2022-10-01,10:00,26,Communication & Scheduling,Email,c
2022-10-01,10:00,24,News & Opinion,General,c
2022-10-01,10:00,23,Design & Composition,Writing,c
2022-10-01,10:00,19,Utilities,General,c
2022-10-01,10:00,15,Utilities,General,c
2022-10-01,10:00,14,Reference & Learning,Search,c
2022-10-01,10:00,11,Reference & Learning,General,c
2022-10-01,10:00,9,Reference & Learning,Search,c
2022-10-01,10:00,7,Utilities,General,c
2022-10-01,10:00,7,Utilities,Browsers,c
2022-10-01,10:00,7,Uncategorized,Uncategorized,c
2022-10-01,10:00,7,Communication & Scheduling,Instant Message,c
2022-10-01,10:00,6,Utilities,General,c
2022-10-01,10:00,6,Utilities,General,c
2022-10-01,10:00,5,Reference & Learning,Search,c
2022-10-01,10:00,4,Design & Composition,Writing,c
2022-10-01,10:00,4,Communication & Scheduling,Email,c
2022-10-01,10:00,3,Reference & Learning,Search,c
2022-10-01,10:00,3,Design & Composition,Writing,c
2022-10-01,10:00,3,Communication & Scheduling,Email,c
2022-10-01,10:00,2,Design & Composition,Writing,c
2022-10-01,10:00,2,Utilities,General,c
2022-10-01,10:00,2,Design & Composition,Writing,c
2022-10-01,10:00,2,Communication & Scheduling,Instant Message,c
2022-10-01,10:00,1,Design & Composition,Writing,c
2022-10-01,10:00,1,Design & Composition,Writing,c
2022-10-01,10:00,1,Communication & Scheduling,Instant Message,c
2022-10-01,11:00,973,Communication & Scheduling,Email,c
2022-10-01,11:00,469,Software Development,Data Modeling & Analysis,c
2022-10-01,11:00,446,Communication & Scheduling,Instant Message,c
2022-10-01,11:00,204,Design & Composition,Writing,c
2022-10-01,11:00,186,Reference & Learning,Search,c
2022-10-01,11:00,119,Reference & Learning,Search,c
2022-10-01,11:00,65,Uncategorized,Uncategorized,c
2022-10-01,11:00,43,Reference & Learning,General,c
2022-10-01,11:00,40,Utilities,General,c
2022-10-01,11:00,33,Utilities,General,c
2022-10-01,11:00,29,Utilities,General,c
2022-10-01,11:00,25,Utilities,General,c
2022-10-01,11:00,25,Uncategorized,Uncategorized,c
2022-10-01,11:00,25,Reference & Learning,Search,c
2022-10-01,11:00,22,Communication & Scheduling,Instant Message,c
2022-10-01,11:00,20,Reference & Learning,Search,c
2022-10-01,11:00,19,Utilities,General,c
2022-10-01,11:00,17,Communication & Scheduling,Instant Message,c
2022-10-01,11:00,14,Reference & Learning,Search,c
2022-10-01,11:00,14,Communication & Scheduling,Email,c
2022-10-01,11:00,11,Reference & Learning,Search,c
2022-10-01,11:00,11,Reference & Learning,Search,c
2022-10-01,11:00,10,Reference & Learning,Search,c
2022-10-01,11:00,8,Reference & Learning,Search,c
2022-10-01,11:00,7,Communication & Scheduling,Email,c
2022-10-01,11:00,7,Communication & Scheduling,Instant Message,c
2022-10-01,11:00,7,Utilities,General,c
2022-10-01,11:00,7,Utilities,General,c
2022-10-01,11:00,7,Reference & Learning,Search,c
2022-10-01,11:00,7,Communication & Scheduling,Email,c
2022-10-01,11:00,6,Utilities,General,c
2022-10-01,11:00,6,Reference & Learning,Search,c
2022-10-01,11:00,5,Communication & Scheduling,Email,c
2022-10-01,11:00,5,Utilities,General,c
2022-10-01,11:00,4,Communication & Scheduling,Instant Message,c
2022-10-01,11:00,4,Utilities,General,c
2022-10-01,11:00,4,Reference & Learning,Search,c
2022-10-01,11:00,4,Reference & Learning,Search,c
2022-10-01,11:00,3,Communication & Scheduling,Email,c
2022-10-01,11:00,3,Design & Composition,Writing,c
2022-10-01,11:00,3,Design & Composition,Writing,c
2022-10-01,11:00,3,Utilities,Browsers,c
2022-10-01,11:00,3,News & Opinion,General,c
2022-10-01,11:00,3,Reference & Learning,Search,c
2022-10-01,11:00,3,Reference & Learning,Search,c
2022-10-01,11:00,3,Communication & Scheduling,Email,c
2022-10-01,11:00,2,Design & Composition,Writing,c
2022-10-01,11:00,2,Reference & Learning,Search,c
2022-10-01,11:00,1,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,881,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,378,Communication & Scheduling,Email,c
2022-10-01,12:00,372,Software Development,Data Modeling & Analysis,c
2022-10-01,12:00,306,Design & Composition,Writing,c
2022-10-01,12:00,245,Reference & Learning,Search,c
2022-10-01,12:00,204,Business,General,c
2022-10-01,12:00,85,Utilities,General,c
2022-10-01,12:00,79,Design & Composition,Writing,c
2022-10-01,12:00,76,Other Work,Communications,c
2022-10-01,12:00,63,Uncategorized,Uncategorized,c
2022-10-01,12:00,36,Reference & Learning,Search,c
2022-10-01,12:00,28,Utilities,General,c
2022-10-01,12:00,25,Design & Composition,Writing,c
2022-10-01,12:00,21,Design & Composition,Writing,c
2022-10-01,12:00,19,Uncategorized,Uncategorized,c
2022-10-01,12:00,17,Utilities,General,c
2022-10-01,12:00,16,Utilities,General,c
2022-10-01,12:00,13,Utilities,Browsers,c
2022-10-01,12:00,12,Reference & Learning,Search,c
2022-10-01,12:00,10,Reference & Learning,General,c
2022-10-01,12:00,10,Utilities,General,c
2022-10-01,12:00,9,Utilities,General,c
2022-10-01,12:00,8,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,7,Reference & Learning,Search,c
2022-10-01,12:00,7,Utilities,General,c
2022-10-01,12:00,7,Utilities,General,c
2022-10-01,12:00,6,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,5,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,4,Utilities,General,c
2022-10-01,12:00,4,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,3,Utilities,General,c
2022-10-01,12:00,3,Utilities,General,c
2022-10-01,12:00,,Instant Message,3,c
2022-10-01,12:00,2,Communication & Scheduling,Instant Message,c
2022-10-01,12:00,1,Design & Composition,Writing,c
2022-10-01,13:00,416,Business,General,c
2022-10-01,13:00,336,Software Development,Data Modeling & Analysis,c
2022-10-01,13:00,311,Software Development,General,c
2022-10-01,13:00,307,Uncategorized,Uncategorized,c
2022-10-01,13:00,69,Communication & Scheduling,Instant Message,c
2022-10-01,13:00,52,Reference & Learning,Search,c
2022-10-01,13:00,42,Communication & Scheduling,Email,c
2022-10-01,13:00,40,Business,General,c
2022-10-01,13:00,32,Software Development,General,c
2022-10-01,13:00,32,Business,General,c
2022-10-01,13:00,31,Reference & Learning,Search,c
2022-10-01,13:00,26,Software Development,General,c
2022-10-01,13:00,26,Reference & Learning,Search,c
2022-10-01,13:00,24,Reference & Learning,General,c
2022-10-01,13:00,18,Entertainment,Photos,c
2022-10-01,13:00,13,Design & Composition,Writing,c
2022-10-01,13:00,13,Reference & Learning,Search,c
2022-10-01,13:00,12,Software Development,General,c
2022-10-01,13:00,12,Software Development,General,c
2022-10-01,13:00,11,Business,General,c
2022-10-01,13:00,11,Utilities,General,c
2022-10-01,13:00,9,Software Development,General,c
2022-10-01,13:00,9,Software Development,General,c
2022-10-01,13:00,8,Software Development,General,c
2022-10-01,13:00,8,Business,General,c
2022-10-01,13:00,5,Other Work,Communications,c
2022-10-01,13:00,5,Business,General,c
2022-10-01,13:00,4,Utilities,General,c
2022-10-01,13:00,4,Utilities,Browsers,c
2022-10-01,13:00,4,Reference & Learning,Search,c
2022-10-01,13:00,3,Reference & Learning,Search,c
2022-10-01,13:00,3,Software Development,General,c
2022-10-01,13:00,3,Software Development,General,c
2022-10-01,13:00,3,Business,General,c
2022-10-01,13:00,,Uncategorized,3,c
2022-10-01,13:00,3,Communication & Scheduling,Email,c
2022-10-01,13:00,3,Utilities,General,c
2022-10-01,13:00,3,Utilities,General,c
2022-10-01,13:00,3,Utilities,General,c
2022-10-01,13:00,3,Utilities,Internet Utilities,c
2022-10-01,13:00,3,Reference & Learning,Search,c
2022-10-01,13:00,2,Utilities,General,c
2022-10-01,14:00,192,Software Development,Data Modeling & Analysis,c
2022-10-01,14:00,97,Utilities,General,c
2022-10-01,14:00,58,Software Development,Data Modeling & Analysis,c
2022-10-01,14:00,38,Utilities,Browsers,c
2022-10-01,14:00,15,Communication & Scheduling,Instant Message,c
2022-10-01,14:00,10,Reference & Learning,General,c
2022-10-01,14:00,7,Communication & Scheduling,Instant Message,c
2022-10-01,14:00,4,Business,General,c
2022-10-01,14:00,3,Utilities,General,c
2022-10-01,14:00,2,Utilities,General,c
2022-10-01,15:00,462,Software Development,General,c
2022-10-01,15:00,403,Software Development,Data Modeling & Analysis,c
2022-10-01,15:00,250,Utilities,General,c
2022-10-01,15:00,232,Design & Composition,Writing,c
2022-10-01,15:00,124,Other Work,Communications,c
2022-10-01,15:00,93,Business,General,c
2022-10-01,15:00,92,Communication & Scheduling,Instant Message,c
2022-10-01,15:00,64,Utilities,Browsers,c
2022-10-01,15:00,40,Utilities,General,c
2022-10-01,15:00,32,Reference & Learning,Search,c
2022-10-01,15:00,29,Utilities,General,c
2022-10-01,15:00,29,Utilities,General,c
2022-10-01,15:00,23,Utilities,General,c
2022-10-01,15:00,23,News & Opinion,General,c
2022-10-01,15:00,22,Utilities,General,c
2022-10-01,15:00,17,Business,General,c
2022-10-01,15:00,12,Communication & Scheduling,Email,c
2022-10-01,15:00,10,Reference & Learning,Search,c
2022-10-01,15:00,9,Software Development,General,c
2022-10-01,15:00,8,Utilities,General,c
2022-10-01,15:00,8,Software Development,General,c
2022-10-01,15:00,7,Business,General,c
2022-10-01,15:00,6,Communication & Scheduling,Instant Message,c
2022-10-01,15:00,6,Utilities,General,c
2022-10-01,15:00,6,Reference & Learning,Search,c
2022-10-01,15:00,6,Design & Composition,Writing,c
2022-10-01,15:00,5,Business,General,c
2022-10-01,15:00,4,Reference & Learning,Search,c
2022-10-01,15:00,,General,4,c
2022-10-01,15:00,3,Utilities,General,c
2022-10-01,15:00,3,Utilities,General,c
2022-10-01,15:00,3,Reference & Learning,Search,c
2022-10-01,15:00,3,Utilities,General,c
2022-10-01,15:00,2,Communication & Scheduling,Instant Message,c
2022-10-01,15:00,2,Business,General,c
2022-10-01,15:00,,Uncategorized,2,c
2022-10-01,15:00,1,Utilities,General,c
2022-10-01,16:00,1060,Software Development,General,c
2022-10-01,16:00,872,Communication & Scheduling,Instant Message,c
2022-10-01,16:00,649,News & Opinion,General,c
2022-10-01,16:00,221,Software Development,General,c
2022-10-01,16:00,109,Business,General,c
2022-10-01,16:00,98,Uncategorized,Uncategorized,c
2022-10-01,16:00,84,Software Development,Data Modeling & Analysis,c
2022-10-01,16:00,51,Reference & Learning,Search,c
2022-10-01,16:00,12,Reference & Learning,Search,c
2022-10-01,16:00,11,Reference & Learning,Search,c
2022-10-01,16:00,10,Reference & Learning,Search,c
2022-10-01,16:00,10,Software Development,General,c
2022-10-01,16:00,7,Software Development,General,c
2022-10-01,16:00,6,Reference & Learning,Search,c
2022-10-01,16:00,5,Communication & Scheduling,Instant Message,c
2022-10-01,16:00,5,Utilities,Browsers,c
2022-10-01,16:00,5,Utilities,Browsers,c
2022-10-01,16:00,5,Utilities,Browsers,c
2022-10-01,16:00,5,Reference & Learning,Search,c
2022-10-01,16:00,4,Reference & Learning,Search,c
2022-10-01,16:00,4,Reference & Learning,Search,c
2022-10-01,16:00,4,Software Development,General,c
2022-10-01,16:00,3,Business,General,c
2022-10-01,16:00,3,Software Development,General,c
2022-10-01,16:00,1,Communication & Scheduling,Instant Message,c
2022-10-01,17:00,424,Software Development,General,c
2022-10-01,17:00,100,Software Development,Data Modeling & Analysis,c
2022-10-01,17:00,28,News & Opinion,General,c
2022-10-01,17:00,20,Utilities,General,c
2022-10-01,17:00,15,Software Development,General,c
2022-10-01,17:00,9,Reference & Learning,Search,c
2022-10-01,17:00,9,Utilities,General,c
2022-10-01,17:00,3,Utilities,General,c
2022-10-01,17:00,2,Communication & Scheduling,Instant Message,c
2022-10-01,21:00,503,Software Development,Data Modeling & Analysis,c
2022-10-01,21:00,181,Business,General,c
2022-10-01,21:00,88,Other Work,Communications,c
2022-10-01,21:00,64,Reference & Learning,General,c
2022-10-01,21:00,54,Reference & Learning,Search,c
2022-10-01,21:00,50,Utilities,Other,c
2022-10-01,21:00,34,Business,General,c
2022-10-01,21:00,34,Utilities,General,c
2022-10-01,21:00,32,Communication & Scheduling,Email,c
2022-10-01,21:00,30,Business,General,c
2022-10-01,21:00,29,Utilities,General,c
2022-10-01,21:00,17,Uncategorized,Uncategorized,c
2022-10-01,21:00,15,Business,General,c
2022-10-01,21:00,15,Business,General,c
2022-10-01,21:00,14,Business,General,c
2022-10-01,21:00,11,Communication & Scheduling,Instant Message,c
2022-10-01,21:00,11,Business,General,c
2022-10-01,21:00,,General,10,c
2022-10-01,21:00,9,Uncategorized,Uncategorized,c
2022-10-01,21:00,8,Utilities,General,c
2022-10-01,21:00,7,Communication & Scheduling,Email,c
2022-10-01,21:00,7,News & Opinion,General,c
2022-10-01,21:00,6,Entertainment,Photos,c
2022-10-01,21:00,4,Communication & Scheduling,Email,c
2022-10-01,21:00,4,Reference & Learning,General,c
2022-10-01,21:00,4,Utilities,General,c
2022-10-01,21:00,3,Utilities,General,c
2022-10-01,21:00,,General,2,c
2022-10-01,22:00,927,Business,General,c
2022-10-01,22:00,582,Business,General,c
2022-10-01,22:00,494,Software Development,General,c
2022-10-01,22:00,138,Business,General,c
2022-10-01,22:00,136,Business,General,c
2022-10-01,22:00,73,News & Opinion,General,c
2022-10-01,22:00,73,Utilities,General,c
2022-10-01,22:00,47,Reference & Learning,Search,c
2022-10-01,22:00,46,Reference & Learning,Search,c
2022-10-01,22:00,37,Reference & Learning,Search,c
2022-10-01,22:00,37,Reference & Learning,Search,c
2022-10-01,22:00,34,Business,General,c
2022-10-01,22:00,29,Reference & Learning,General,c
2022-10-01,22:00,27,Reference & Learning,Search,c
2022-10-01,22:00,27,Utilities,General,c
2022-10-01,22:00,24,Business,General,c
2022-10-01,22:00,20,Business,General,c
2022-10-01,22:00,19,Software Development,Data Modeling & Analysis,c
2022-10-01,22:00,18,Reference & Learning,Search,c
2022-10-01,22:00,18,Uncategorized,Uncategorized,c
2022-10-01,22:00,18,Communication & Scheduling,Instant Message,c
2022-10-01,22:00,18,Reference & Learning,Search,c
2022-10-01,22:00,15,Software Development,General,c
2022-10-01,22:00,13,Reference & Learning,Search,c
2022-10-01,22:00,13,Communication & Scheduling,Email,c
2022-10-01,22:00,11,Reference & Learning,General,c
2022-10-01,22:00,11,Other Work,Communications,c
2022-10-01,22:00,10,Reference & Learning,Search,c
2022-10-01,22:00,10,Reference & Learning,Search,c
2022-10-01,22:00,10,Reference & Learning,Search,c
2022-10-01,22:00,8,Reference & Learning,Search,c
2022-10-01,22:00,8,Software Development,General,c
2022-10-01,22:00,8,News & Opinion,General,c
2022-10-01,22:00,8,Business,General,c
2022-10-01,22:00,7,Uncategorized,Uncategorized,c
2022-10-01,22:00,7,Utilities,Browsers,c
2022-10-01,22:00,7,Utilities,Browsers,c
2022-10-01,22:00,7,Utilities,Browsers,c
2022-10-01,22:00,7,Design & Composition,Writing,c
2022-10-01,22:00,6,Reference & Learning,Search,c
2022-10-01,22:00,6,Reference & Learning,Search,c
2022-10-01,22:00,6,Business,General,c
2022-10-01,22:00,,General,6,c
2022-10-01,22:00,6,Reference & Learning,Search,c
2022-10-01,22:00,5,Reference & Learning,Search,c
2022-10-01,22:00,5,Utilities,Browsers,c
2022-10-01,22:00,4,Reference & Learning,Search,c
2022-10-01,22:00,4,Reference & Learning,Search,c
2022-10-01,22:00,4,News & Opinion,General,c
2022-10-01,22:00,4,Business,General,c
2022-10-01,22:00,4,Reference & Learning,Search,c
2022-10-01,22:00,4,Utilities,Browsers,c
2022-10-01,22:00,4,Utilities,General,c
2022-10-01,22:00,4,Reference & Learning,Search,c
2022-10-01,22:00,3,Software Development,General,c
2022-10-01,22:00,2,Utilities,General,c
2022-10-01,23:00,1298,Business,General,c
2022-10-01,23:00,633,Business,General,c
2022-10-01,23:00,493,Business,General,c
2022-10-01,23:00,200,Utilities,General,c
2022-10-01,23:00,114,Communication & Scheduling,Instant Message,c
2022-10-01,23:00,98,Software Development,General,c
2022-10-01,23:00,90,Other Work,Communications,c
2022-10-01,23:00,88,Communication & Scheduling,Email,c
2022-10-01,23:00,83,News & Opinion,General,c
2022-10-01,23:00,35,Utilities,Other,c
2022-10-01,23:00,28,Utilities,General,c
2022-10-01,23:00,18,Software Development,Data Modeling & Analysis,c
2022-10-01,23:00,18,Business,General,c
2022-10-01,23:00,15,Business,General,c
2022-10-01,23:00,12,Uncategorized,Uncategorized,c
2022-10-01,23:00,10,Reference & Learning,General,c
2022-10-01,23:00,8,Communication & Scheduling,Email,c
2022-10-01,23:00,4,Utilities,General,c
2022-10-01,23:00,4,Utilities,General,c
2022-10-01,23:00,4,Utilities,General,c
2022-10-01,23:00,4,Utilities,General,c
2022-10-01,23:00,4,Business,General,c
2022-10-01,23:00,3,Design & Composition,Writing,c
2022-10-01,23:00,3,Reference & Learning,General,c
2022-10-01,23:00,2,Business,General,c
2022-10-01,23:00,1,Business,General,c
2022-10-01,4:00,42,Business,General,d
2022-10-01,4:00,36,Utilities,General,d
2022-10-01,4:00,7,Design & Composition,Writing,d
2022-10-01,4:00,5,Utilities,Browsers,d
2022-10-01,4:00,5,Reference & Learning,General,d
2022-10-01,4:00,2,Software Development,General,d
2022-10-01,15:00,888,Software Development,Data Modeling & Analysis,d
2022-10-01,15:00,553,Reference & Learning,Engineering & Technology,d
2022-10-01,15:00,482,Entertainment,Music,d
2022-10-01,15:00,269,Reference & Learning,Search,d
2022-10-01,15:00,235,Design & Composition,Writing,d
2022-10-01,15:00,112,Social Networking,Professional Networking,d
2022-10-01,15:00,94,Business,General,d
2022-10-01,15:00,83,Uncategorized,Uncategorized,d
2022-10-01,15:00,81,Utilities,General,d
2022-10-01,15:00,55,Utilities,Browsers,d
2022-10-01,15:00,53,Reference & Learning,General,d
2022-10-01,15:00,38,Reference & Learning,Search,d
2022-10-01,15:00,28,Reference & Learning,General,d
2022-10-01,15:00,25,Entertainment,Video,d
2022-10-01,15:00,24,Uncategorized,Uncategorized,d
2022-10-01,15:00,22,Reference & Learning,Engineering & Technology,d
2022-10-01,15:00,20,Utilities,General,d
2022-10-01,15:00,19,Business,Operations,d
2022-10-01,15:00,17,Reference & Learning,Engineering & Technology,d
2022-10-01,15:00,15,Uncategorized,Uncategorized,d
2022-10-01,15:00,13,Uncategorized,Uncategorized,d
2022-10-01,15:00,10,Uncategorized,Uncategorized,d
2022-10-01,15:00,10,Reference & Learning,General,d
2022-10-01,15:00,10,Reference & Learning,General,d
